country,month,solePubs,collabPubs,solePubsCorona,collabPubsCorona
Trinidad and Tobago,201903,3.0,6.0,0.0,0.0
Gabon,201903,0.0,1.0,0.0,0.0
Lesotho,201903,0.0,0.0,0.0,0.0
GuineaBissau,201903,0.0,2.0,0.0,0.0
Bhutan,201903,0.0,2.0,0.0,0.0
Liechtenstein,201903,0.0,0.0,0.0,0.0
Yemen,201903,3.0,3.0,0.0,0.0
Jamaica,201903,1.0,4.0,0.0,0.0
Reunion,201903,0.0,1.0,0.0,0.0
Libya,201903,1.0,5.0,0.0,0.0
Guadeloupe,201903,0.0,3.0,0.0,0.0
Palestinian Territory,201903,0.0,0.0,0.0,0.0
Albania,201903,2.0,5.0,0.0,0.0
Mauritania,201903,0.0,1.0,0.0,0.0
El Salvador,201903,0.0,3.0,0.0,0.0
Belize,201903,0.0,2.0,0.0,0.0
Faroe Islands,201903,0.0,4.0,0.0,0.0
Central African Republic,201903,0.0,1.0,0.0,0.0
Curacao,201903,0.0,1.0,0.0,0.0
Seychelles,201903,0.0,1.0,0.0,0.0
Turkmenistan,201903,0.0,0.0,0.0,0.0
Maldives,201903,0.0,0.0,0.0,0.0
San Marino,201903,0.0,0.0,0.0,0.0
Ivory Coast,201903,0.0,0.0,0.0,0.0
Suriname,201903,0.0,1.0,0.0,0.0
Eritrea,201903,1.0,0.0,0.0,0.0
Cayman Islands,201903,0.0,0.0,0.0,0.0
Guyana,201903,1.0,1.0,0.0,0.0
Bahamas,201903,0.0,0.0,0.0,0.0
Turks and Caicos Islands,201903,0.0,0.0,0.0,0.0
Palau,201903,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,201903,0.0,0.0,0.0,0.0
Antigua and Barbuda,201903,0.0,1.0,0.0,0.0
Djibouti,201903,0.0,0.0,0.0,0.0
Martinique,201903,0.0,0.0,0.0,0.0
Solomon Islands,201903,0.0,3.0,0.0,0.0
Bermuda,201903,0.0,0.0,0.0,0.0
Andorra,201903,0.0,1.0,0.0,0.0
Tuvalu,201903,0.0,0.0,0.0,0.0
Vatican,201903,0.0,0.0,0.0,0.0
Sint Maarten,201903,0.0,0.0,0.0,0.0
Gibraltar,201903,0.0,0.0,0.0,0.0
Isle of Man,201903,0.0,0.0,0.0,0.0
Aland Islands,201903,0.0,0.0,0.0,0.0
Aruba,201903,0.0,0.0,0.0,0.0
Portugal,201904,177.0,257.0,0.0,0.0
Australia,201904,934.0,1110.0,0.0,0.0
France,201904,748.0,1209.0,0.0,0.0
Netherlands,201904,616.0,934.0,0.0,0.0
United States,201904,7683.0,6056.0,5.0,4.0
China,201904,7590.0,2274.0,19.0,2.0
Morocco,201904,21.0,22.0,0.0,0.0
United Kingdom,201904,1215.0,2275.0,2.0,2.0
Switzerland,201904,323.0,716.0,0.0,1.0
Germany,201904,1499.0,1680.0,0.0,1.0
Singapore,201904,133.0,242.0,0.0,0.0
Canada,201904,1064.0,1180.0,3.0,2.0
Greece,201904,135.0,181.0,0.0,0.0
Serbia,201904,37.0,62.0,0.0,0.0
Romania,201904,46.0,91.0,0.0,0.0
Denmark,201904,273.0,462.0,0.0,0.0
Sweden,201904,315.0,534.0,0.0,0.0
Japan,201904,2049.0,719.0,0.0,1.0
Norway,201904,142.0,278.0,0.0,0.0
Turkey,201904,485.0,173.0,0.0,0.0
Israel,201904,267.0,256.0,0.0,0.0
Chile,201904,93.0,150.0,0.0,0.0
Russia,201904,298.0,233.0,0.0,0.0
Belgium,201904,225.0,518.0,0.0,1.0
Mozambique,201904,1.0,14.0,0.0,0.0
Italy,201904,1369.0,1155.0,0.0,0.0
Bosnia and Herzegovina,201904,4.0,7.0,0.0,0.0
Poland,201904,407.0,244.0,0.0,0.0
Lithuania,201904,28.0,30.0,0.0,0.0
Finland,201904,147.0,246.0,0.0,0.0
Spain,201904,917.0,915.0,0.0,0.0
Brazil,201904,935.0,630.0,0.0,0.0
Iran,201904,532.0,256.0,0.0,0.0
Austria,201904,176.0,343.0,0.0,1.0
India,201904,1017.0,508.0,0.0,0.0
Colombia,201904,41.0,94.0,0.0,0.0
Mexico,201904,191.0,174.0,0.0,0.0
Vietnam,201904,21.0,72.0,0.0,0.0
Uruguay,201904,6.0,26.0,0.0,0.0
South Korea,201904,1342.0,411.0,3.0,0.0
Taiwan,201904,473.0,239.0,1.0,1.0
South Africa,201904,133.0,193.0,0.0,0.0
Ireland,201904,122.0,204.0,0.0,0.0
Nicaragua,201904,0.0,3.0,0.0,0.0
Peru,201904,38.0,89.0,0.0,0.0
Sri Lanka,201904,16.0,17.0,0.0,0.0
Indonesia,201904,30.0,50.0,1.0,0.0
Bolivia,201904,0.0,7.0,0.0,0.0
New Zealand,201904,117.0,176.0,0.0,0.0
Saudi Arabia,201904,112.0,237.0,0.0,1.0
Nigeria,201904,50.0,69.0,0.0,0.0
Uganda,201904,10.0,45.0,0.0,0.0
Tanzania,201904,11.0,44.0,0.0,0.0
Slovakia,201904,22.0,35.0,0.0,0.0
Costa Rica,201904,1.0,17.0,0.0,0.0
Lebanon,201904,31.0,45.0,0.0,0.0
United Arab Emirates,201904,24.0,34.0,0.0,0.0
Jersey,201904,47.0,30.0,0.0,0.0
Argentina,201904,84.0,134.0,0.0,0.0
Moldova,201904,0.0,3.0,0.0,0.0
Hungary,201904,67.0,95.0,0.0,0.0
Malaysia,201904,105.0,119.0,0.0,0.0
Jordan,201904,22.0,41.0,0.0,0.0
Georgia,201904,60.0,59.0,0.0,0.0
Bangladesh,201904,11.0,49.0,0.0,0.0
Luxembourg,201904,8.0,33.0,0.0,0.0
Cyprus,201904,6.0,24.0,0.0,0.0
Thailand,201904,140.0,124.0,0.0,0.0
Honduras,201904,0.0,4.0,0.0,0.0
Egypt,201904,205.0,161.0,0.0,0.0
Estonia,201904,14.0,38.0,0.0,0.0
Latvia,201904,6.0,18.0,0.0,0.0
Kuwait,201904,5.0,16.0,0.0,0.0
Nepal,201904,17.0,24.0,0.0,0.0
Burkina Faso,201904,1.0,22.0,0.0,0.0
Liberia,201904,0.0,5.0,0.0,0.0
Slovenia,201904,34.0,63.0,0.0,0.0
Ethiopia,201904,65.0,48.0,0.0,0.0
Cameroon,201904,13.0,18.0,0.0,0.0
Uzbekistan,201904,2.0,0.0,0.0,0.0
Bulgaria,201904,14.0,31.0,0.0,0.0
Croatia,201904,42.0,47.0,0.0,0.0
Ukraine,201904,20.0,28.0,0.0,0.0
Czechia,201904,6.0,8.0,0.0,0.0
Pakistan,201904,72.0,150.0,0.0,0.0
Dominica,201904,0.0,0.0,0.0,0.0
Qatar,201904,12.0,41.0,0.0,0.0
Algeria,201904,3.0,21.0,0.0,0.0
Iceland,201904,9.0,29.0,0.0,0.0
Myanmar,201904,0.0,11.0,0.0,0.0
New Caledonia,201904,0.0,6.0,0.0,0.0
Tunisia,201904,34.0,45.0,0.0,0.0
Kyrgyzstan,201904,0.0,2.0,0.0,0.0
Zambia,201904,2.0,22.0,0.0,0.0
Cuba,201904,4.0,17.0,0.0,0.0
Fiji,201904,0.0,11.0,0.0,0.0
French Polynesia,201904,0.0,3.0,0.0,0.0
Ghana,201904,25.0,45.0,0.0,0.0
Philippines,201904,12.0,33.0,0.0,0.0
Grenada,201904,2.0,3.0,0.0,0.0
Ecuador,201904,7.0,31.0,0.0,0.0
Rwanda,201904,1.0,9.0,0.0,0.0
Venezuela,201904,4.0,11.0,0.0,0.0
Kenya,201904,19.0,63.0,0.0,0.0
Niger,201904,0.0,6.0,0.0,0.0
Chad,201904,0.0,2.0,0.0,0.0
Mali,201904,5.0,12.0,0.0,0.0
Afghanistan,201904,0.0,6.0,0.0,0.0
Oman,201904,6.0,20.0,0.0,0.0
North Macedonia,201904,1.0,3.0,0.0,0.0
Botswana,201904,1.0,8.0,0.0,0.0
Zimbabwe,201904,3.0,14.0,0.0,0.0
Benin,201904,3.0,8.0,0.0,0.0
Haiti,201904,0.0,2.0,0.0,0.0
Sierra Leone,201904,0.0,1.0,0.0,0.0
Mongolia,201904,0.0,12.0,0.0,0.0
Senegal,201904,6.0,16.0,0.0,0.0
Laos,201904,0.0,1.0,0.0,0.0
Kazakhstan,201904,2.0,15.0,0.0,0.0
Azerbaijan,201904,0.0,4.0,0.0,0.0
Sudan,201904,7.0,12.0,0.0,0.0
Tonga,201904,0.0,2.0,0.0,0.0
Guatemala,201904,1.0,5.0,0.0,0.0
Namibia,201904,0.0,3.0,0.0,0.0
Angola,201904,0.0,2.0,0.0,0.0
Iraq,201904,5.0,21.0,0.0,0.0
Panama,201904,1.0,13.0,0.0,0.0
Cambodia,201904,1.0,9.0,0.0,0.0
Montenegro,201904,1.0,1.0,0.0,0.0
Democratic Republic of the Congo,201904,2.0,8.0,0.0,0.0
Syria,201904,3.0,2.0,0.0,0.0
Guinea,201904,0.0,15.0,0.0,0.0
Malawi,201904,2.0,23.0,0.0,0.0
Malta,201904,4.0,10.0,0.0,0.0
Belarus,201904,1.0,9.0,0.0,0.0
Greenland,201904,0.0,4.0,0.0,0.0
Monaco,201904,0.0,3.0,0.0,0.0
Brunei,201904,0.0,3.0,0.0,0.0
Bahrain,201904,1.0,9.0,0.0,0.0
Barbados,201904,0.0,4.0,0.0,0.0
Republic of the Congo,201904,0.0,2.0,0.0,0.0
Mauritius,201904,0.0,3.0,0.0,0.0
Tajikistan,201904,0.0,4.0,0.0,0.0
Armenia,201904,2.0,6.0,0.0,0.0
Macao,201904,0.0,1.0,0.0,0.0
Gambia,201904,0.0,11.0,0.0,0.0
Burundi,201904,1.0,2.0,0.0,0.0
Cabo Verde,201904,0.0,1.0,0.0,0.0
Madagascar,201904,2.0,7.0,0.0,0.0
Paraguay,201904,3.0,8.0,0.0,0.0
French Guiana,201904,1.0,4.0,0.0,0.0
Togo,201904,2.0,4.0,0.0,0.0
Samoa,201904,2.0,2.0,0.0,0.0
Dominican Republic,201904,0.0,2.0,0.0,0.0
Saint Lucia,201904,0.0,1.0,0.0,0.0
Saint Kitts and Nevis,201904,0.0,2.0,0.0,0.0
Somalia,201904,0.0,1.0,0.0,0.0
Trinidad and Tobago,201904,3.0,5.0,0.0,0.0
Gabon,201904,1.0,3.0,0.0,0.0
Lesotho,201904,0.0,1.0,0.0,0.0
GuineaBissau,201904,0.0,1.0,0.0,0.0
Bhutan,201904,0.0,5.0,0.0,0.0
Liechtenstein,201904,0.0,0.0,0.0,0.0
Yemen,201904,0.0,9.0,0.0,0.0
Jamaica,201904,0.0,9.0,0.0,0.0
Reunion,201904,0.0,0.0,0.0,0.0
Libya,201904,1.0,5.0,0.0,0.0
Guadeloupe,201904,0.0,0.0,0.0,0.0
Palestinian Territory,201904,1.0,0.0,0.0,0.0
Albania,201904,1.0,9.0,0.0,0.0
Mauritania,201904,0.0,1.0,0.0,0.0
El Salvador,201904,0.0,1.0,0.0,0.0
Belize,201904,0.0,2.0,0.0,0.0
Faroe Islands,201904,1.0,2.0,0.0,0.0
Central African Republic,201904,0.0,1.0,0.0,0.0
Curacao,201904,0.0,1.0,0.0,0.0
Seychelles,201904,0.0,0.0,0.0,0.0
Turkmenistan,201904,0.0,0.0,0.0,0.0
Maldives,201904,0.0,1.0,0.0,0.0
San Marino,201904,0.0,1.0,0.0,0.0
Ivory Coast,201904,0.0,2.0,0.0,0.0
Suriname,201904,0.0,0.0,0.0,0.0
Eritrea,201904,0.0,0.0,0.0,0.0
Cayman Islands,201904,0.0,1.0,0.0,0.0
Guyana,201904,1.0,0.0,0.0,0.0
Bahamas,201904,0.0,2.0,0.0,0.0
Turks and Caicos Islands,201904,0.0,0.0,0.0,0.0
Palau,201904,0.0,1.0,0.0,0.0
Saint Vincent and the Grenadines,201904,0.0,0.0,0.0,0.0
Antigua and Barbuda,201904,0.0,0.0,0.0,0.0
Djibouti,201904,0.0,0.0,0.0,0.0
Martinique,201904,0.0,0.0,0.0,0.0
Solomon Islands,201904,0.0,3.0,0.0,0.0
Bermuda,201904,0.0,2.0,0.0,0.0
Andorra,201904,0.0,0.0,0.0,0.0
Tuvalu,201904,0.0,0.0,0.0,0.0
Vatican,201904,0.0,0.0,0.0,0.0
Sint Maarten,201904,0.0,1.0,0.0,0.0
Gibraltar,201904,0.0,1.0,0.0,0.0
Isle of Man,201904,0.0,0.0,0.0,0.0
Aland Islands,201904,0.0,0.0,0.0,0.0
Aruba,201904,0.0,0.0,0.0,0.0
Portugal,201905,189.0,280.0,1.0,0.0
Australia,201905,1078.0,1103.0,0.0,1.0
France,201905,753.0,1304.0,0.0,0.0
Netherlands,201905,643.0,966.0,0.0,3.0
United States,201905,7767.0,6371.0,5.0,7.0
China,201905,7357.0,2334.0,11.0,2.0
Morocco,201905,25.0,40.0,0.0,0.0
United Kingdom,201905,1150.0,2391.0,2.0,2.0
Switzerland,201905,355.0,770.0,0.0,1.0
Germany,201905,1614.0,1872.0,0.0,2.0
Singapore,201905,147.0,241.0,1.0,0.0
Canada,201905,1094.0,1249.0,0.0,0.0
Greece,201905,143.0,226.0,0.0,0.0
Serbia,201905,37.0,62.0,0.0,0.0
Romania,201905,55.0,77.0,0.0,0.0
Denmark,201905,264.0,478.0,1.0,1.0
Sweden,201905,344.0,612.0,0.0,0.0
Japan,201905,2075.0,726.0,2.0,1.0
Norway,201905,167.0,277.0,0.0,0.0
Turkey,201905,551.0,184.0,0.0,0.0
Israel,201905,282.0,265.0,0.0,0.0
Chile,201905,103.0,142.0,0.0,0.0
Russia,201905,256.0,230.0,0.0,0.0
Belgium,201905,268.0,576.0,0.0,2.0
Mozambique,201905,1.0,9.0,0.0,0.0
Italy,201905,1373.0,1217.0,0.0,1.0
Bosnia and Herzegovina,201905,1.0,4.0,0.0,0.0
Poland,201905,407.0,284.0,0.0,0.0
Lithuania,201905,31.0,33.0,0.0,0.0
Finland,201905,175.0,282.0,0.0,0.0
Spain,201905,994.0,1047.0,0.0,2.0
Brazil,201905,1013.0,648.0,1.0,0.0
Iran,201905,592.0,314.0,0.0,0.0
Austria,201905,145.0,354.0,0.0,0.0
India,201905,1037.0,501.0,0.0,0.0
Colombia,201905,67.0,89.0,0.0,0.0
Mexico,201905,246.0,205.0,0.0,0.0
Vietnam,201905,21.0,80.0,0.0,0.0
Uruguay,201905,12.0,28.0,0.0,0.0
South Korea,201905,1252.0,406.0,3.0,1.0
Taiwan,201905,474.0,254.0,0.0,1.0
South Africa,201905,159.0,191.0,0.0,0.0
Ireland,201905,133.0,224.0,1.0,0.0
Nicaragua,201905,0.0,6.0,0.0,0.0
Peru,201905,42.0,119.0,0.0,0.0
Sri Lanka,201905,15.0,28.0,0.0,0.0
Indonesia,201905,181.0,60.0,0.0,0.0
Bolivia,201905,0.0,9.0,0.0,0.0
New Zealand,201905,107.0,188.0,0.0,0.0
Saudi Arabia,201905,111.0,249.0,1.0,0.0
Nigeria,201905,54.0,78.0,0.0,0.0
Uganda,201905,14.0,63.0,0.0,0.0
Tanzania,201905,8.0,37.0,0.0,0.0
Slovakia,201905,29.0,41.0,0.0,0.0
Costa Rica,201905,4.0,15.0,0.0,0.0
Lebanon,201905,36.0,49.0,0.0,0.0
United Arab Emirates,201905,21.0,55.0,0.0,0.0
Jersey,201905,45.0,37.0,0.0,0.0
Argentina,201905,97.0,164.0,0.0,1.0
Moldova,201905,0.0,2.0,0.0,0.0
Hungary,201905,77.0,133.0,0.0,0.0
Malaysia,201905,84.0,161.0,0.0,0.0
Jordan,201905,28.0,44.0,0.0,0.0
Georgia,201905,82.0,64.0,0.0,0.0
Bangladesh,201905,22.0,67.0,0.0,0.0
Luxembourg,201905,3.0,25.0,0.0,0.0
Cyprus,201905,7.0,38.0,0.0,0.0
Thailand,201905,164.0,144.0,0.0,0.0
Honduras,201905,0.0,3.0,0.0,0.0
Egypt,201905,199.0,165.0,0.0,1.0
Estonia,201905,10.0,30.0,0.0,0.0
Latvia,201905,10.0,17.0,0.0,0.0
Kuwait,201905,14.0,22.0,0.0,0.0
Nepal,201905,15.0,36.0,0.0,0.0
Burkina Faso,201905,2.0,13.0,0.0,0.0
Liberia,201905,0.0,2.0,0.0,0.0
Slovenia,201905,39.0,53.0,0.0,0.0
Ethiopia,201905,57.0,64.0,0.0,0.0
Cameroon,201905,9.0,31.0,0.0,0.0
Uzbekistan,201905,0.0,1.0,0.0,0.0
Bulgaria,201905,13.0,34.0,0.0,0.0
Croatia,201905,31.0,52.0,0.0,0.0
Ukraine,201905,17.0,36.0,0.0,0.0
Czechia,201905,3.0,7.0,0.0,0.0
Pakistan,201905,85.0,174.0,0.0,1.0
Dominica,201905,0.0,2.0,0.0,0.0
Qatar,201905,16.0,45.0,0.0,1.0
Algeria,201905,9.0,29.0,0.0,0.0
Iceland,201905,8.0,36.0,0.0,0.0
Myanmar,201905,0.0,11.0,0.0,0.0
New Caledonia,201905,2.0,4.0,0.0,0.0
Tunisia,201905,32.0,44.0,0.0,0.0
Kyrgyzstan,201905,0.0,1.0,0.0,0.0
Zambia,201905,3.0,20.0,0.0,0.0
Cuba,201905,6.0,18.0,0.0,0.0
Fiji,201905,1.0,10.0,0.0,0.0
French Polynesia,201905,0.0,2.0,0.0,0.0
Ghana,201905,15.0,56.0,0.0,0.0
Philippines,201905,6.0,31.0,0.0,0.0
Grenada,201905,1.0,3.0,0.0,0.0
Ecuador,201905,9.0,36.0,0.0,0.0
Rwanda,201905,3.0,8.0,0.0,0.0
Venezuela,201905,4.0,14.0,0.0,0.0
Kenya,201905,18.0,72.0,0.0,0.0
Niger,201905,0.0,3.0,0.0,0.0
Chad,201905,0.0,3.0,0.0,0.0
Mali,201905,7.0,21.0,0.0,0.0
Afghanistan,201905,0.0,0.0,0.0,0.0
Oman,201905,4.0,26.0,0.0,0.0
North Macedonia,201905,1.0,4.0,0.0,0.0
Botswana,201905,1.0,9.0,0.0,0.0
Zimbabwe,201905,8.0,15.0,0.0,0.0
Benin,201905,1.0,8.0,0.0,0.0
Haiti,201905,0.0,3.0,0.0,0.0
Sierra Leone,201905,1.0,5.0,0.0,0.0
Mongolia,201905,0.0,8.0,0.0,0.0
Senegal,201905,1.0,16.0,0.0,0.0
Laos,201905,0.0,3.0,0.0,0.0
Kazakhstan,201905,3.0,20.0,0.0,0.0
Azerbaijan,201905,0.0,6.0,0.0,0.0
Sudan,201905,2.0,13.0,0.0,0.0
Tonga,201905,0.0,0.0,0.0,0.0
Guatemala,201905,0.0,5.0,0.0,0.0
Namibia,201905,0.0,7.0,0.0,0.0
Angola,201905,0.0,0.0,0.0,0.0
Iraq,201905,12.0,32.0,0.0,0.0
Panama,201905,0.0,22.0,0.0,0.0
Cambodia,201905,0.0,18.0,0.0,0.0
Montenegro,201905,0.0,3.0,0.0,0.0
Democratic Republic of the Congo,201905,0.0,12.0,0.0,0.0
Syria,201905,4.0,3.0,0.0,0.0
Guinea,201905,0.0,10.0,0.0,0.0
Malawi,201905,3.0,22.0,0.0,0.0
Malta,201905,1.0,9.0,0.0,0.0
Belarus,201905,2.0,16.0,0.0,0.0
Greenland,201905,1.0,2.0,0.0,0.0
Monaco,201905,0.0,2.0,0.0,0.0
Brunei,201905,0.0,3.0,0.0,0.0
Bahrain,201905,3.0,6.0,0.0,0.0
Barbados,201905,1.0,2.0,0.0,0.0
Republic of the Congo,201905,0.0,2.0,0.0,0.0
Mauritius,201905,0.0,6.0,0.0,0.0
Tajikistan,201905,0.0,3.0,0.0,0.0
Armenia,201905,2.0,14.0,0.0,0.0
Macao,201905,0.0,4.0,0.0,0.0
Gambia,201905,0.0,7.0,0.0,0.0
Burundi,201905,0.0,2.0,0.0,0.0
Cabo Verde,201905,0.0,1.0,0.0,0.0
Madagascar,201905,1.0,9.0,0.0,0.0
Paraguay,201905,2.0,5.0,0.0,0.0
French Guiana,201905,1.0,1.0,0.0,0.0
Togo,201905,0.0,3.0,0.0,0.0
Samoa,201905,0.0,2.0,0.0,0.0
Dominican Republic,201905,1.0,4.0,0.0,0.0
Saint Lucia,201905,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,201905,0.0,2.0,0.0,0.0
Somalia,201905,0.0,1.0,0.0,0.0
Trinidad and Tobago,201905,3.0,6.0,0.0,0.0
Gabon,201905,1.0,7.0,0.0,0.0
Lesotho,201905,0.0,3.0,0.0,0.0
GuineaBissau,201905,0.0,2.0,0.0,0.0
Bhutan,201905,0.0,2.0,0.0,0.0
Liechtenstein,201905,0.0,0.0,0.0,0.0
Yemen,201905,0.0,10.0,0.0,0.0
Jamaica,201905,2.0,3.0,0.0,0.0
Reunion,201905,1.0,3.0,0.0,0.0
Libya,201905,0.0,1.0,0.0,0.0
Guadeloupe,201905,0.0,0.0,0.0,0.0
Palestinian Territory,201905,0.0,0.0,0.0,0.0
Albania,201905,0.0,5.0,0.0,0.0
Mauritania,201905,0.0,2.0,0.0,0.0
El Salvador,201905,0.0,2.0,0.0,0.0
Belize,201905,0.0,0.0,0.0,0.0
Faroe Islands,201905,1.0,2.0,0.0,0.0
Central African Republic,201905,0.0,0.0,0.0,0.0
Curacao,201905,0.0,1.0,0.0,0.0
Seychelles,201905,0.0,1.0,0.0,0.0
Turkmenistan,201905,0.0,0.0,0.0,0.0
Maldives,201905,0.0,0.0,0.0,0.0
San Marino,201905,0.0,0.0,0.0,0.0
Ivory Coast,201905,0.0,2.0,0.0,0.0
Suriname,201905,0.0,4.0,0.0,0.0
Eritrea,201905,3.0,2.0,0.0,0.0
Cayman Islands,201905,0.0,1.0,0.0,0.0
Guyana,201905,0.0,3.0,0.0,0.0
Bahamas,201905,0.0,0.0,0.0,0.0
Turks and Caicos Islands,201905,0.0,0.0,0.0,0.0
Palau,201905,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,201905,0.0,0.0,0.0,0.0
Antigua and Barbuda,201905,0.0,0.0,0.0,0.0
Djibouti,201905,0.0,0.0,0.0,0.0
Martinique,201905,0.0,0.0,0.0,0.0
Solomon Islands,201905,0.0,5.0,0.0,0.0
Bermuda,201905,0.0,1.0,0.0,0.0
Andorra,201905,0.0,0.0,0.0,0.0
Tuvalu,201905,0.0,0.0,0.0,0.0
Vatican,201905,0.0,0.0,0.0,0.0
Sint Maarten,201905,1.0,0.0,0.0,0.0
Gibraltar,201905,0.0,0.0,0.0,0.0
Isle of Man,201905,0.0,0.0,0.0,0.0
Aland Islands,201905,0.0,0.0,0.0,0.0
Aruba,201905,0.0,0.0,0.0,0.0
Portugal,201906,188.0,255.0,1.0,0.0
Australia,201906,1053.0,1102.0,0.0,0.0
France,201906,734.0,1248.0,0.0,4.0
Netherlands,201906,651.0,860.0,1.0,2.0
United States,201906,7663.0,5995.0,7.0,3.0
China,201906,7241.0,2286.0,8.0,2.0
Morocco,201906,22.0,26.0,0.0,0.0
United Kingdom,201906,1175.0,2297.0,0.0,3.0
Switzerland,201906,333.0,725.0,0.0,2.0
Germany,201906,1414.0,1772.0,1.0,1.0
Singapore,201906,129.0,211.0,0.0,0.0
Canada,201906,1058.0,1178.0,0.0,0.0
Greece,201906,152.0,190.0,0.0,1.0
Serbia,201906,44.0,61.0,0.0,0.0
Romania,201906,66.0,98.0,0.0,0.0
Denmark,201906,283.0,468.0,0.0,0.0
Sweden,201906,349.0,616.0,0.0,0.0
Japan,201906,1966.0,669.0,3.0,0.0
Norway,201906,177.0,277.0,0.0,0.0
Turkey,201906,435.0,160.0,1.0,0.0
Israel,201906,262.0,252.0,0.0,0.0
Chile,201906,81.0,127.0,0.0,0.0
Russia,201906,271.0,216.0,0.0,0.0
Belgium,201906,234.0,520.0,0.0,0.0
Mozambique,201906,0.0,17.0,0.0,0.0
Italy,201906,1373.0,1229.0,1.0,1.0
Bosnia and Herzegovina,201906,3.0,8.0,0.0,0.0
Poland,201906,421.0,262.0,0.0,1.0
Lithuania,201906,29.0,24.0,0.0,0.0
Finland,201906,155.0,255.0,0.0,0.0
Spain,201906,946.0,938.0,1.0,0.0
Brazil,201906,879.0,584.0,1.0,0.0
Iran,201906,562.0,292.0,0.0,1.0
Austria,201906,176.0,385.0,0.0,0.0
India,201906,1009.0,482.0,0.0,0.0
Colombia,201906,60.0,74.0,0.0,0.0
Mexico,201906,202.0,232.0,0.0,0.0
Vietnam,201906,19.0,84.0,0.0,0.0
Uruguay,201906,8.0,23.0,0.0,1.0
South Korea,201906,1212.0,412.0,2.0,0.0
Taiwan,201906,428.0,233.0,0.0,1.0
South Africa,201906,154.0,216.0,0.0,0.0
Ireland,201906,128.0,195.0,0.0,0.0
Nicaragua,201906,0.0,3.0,0.0,0.0
Peru,201906,27.0,106.0,0.0,0.0
Sri Lanka,201906,19.0,22.0,0.0,0.0
Indonesia,201906,21.0,43.0,0.0,0.0
Bolivia,201906,0.0,5.0,0.0,0.0
New Zealand,201906,145.0,164.0,0.0,0.0
Saudi Arabia,201906,77.0,187.0,4.0,3.0
Nigeria,201906,40.0,67.0,0.0,0.0
Uganda,201906,9.0,46.0,0.0,0.0
Tanzania,201906,6.0,34.0,0.0,0.0
Slovakia,201906,29.0,30.0,0.0,0.0
Costa Rica,201906,6.0,21.0,0.0,0.0
Lebanon,201906,40.0,56.0,0.0,0.0
United Arab Emirates,201906,17.0,47.0,0.0,0.0
Jersey,201906,36.0,34.0,0.0,0.0
Argentina,201906,91.0,146.0,0.0,0.0
Moldova,201906,0.0,3.0,0.0,0.0
Hungary,201906,80.0,120.0,0.0,0.0
Malaysia,201906,88.0,135.0,0.0,0.0
Jordan,201906,23.0,36.0,0.0,0.0
Georgia,201906,83.0,46.0,0.0,0.0
Bangladesh,201906,18.0,48.0,0.0,0.0
Luxembourg,201906,2.0,27.0,0.0,0.0
Cyprus,201906,11.0,33.0,0.0,0.0
Thailand,201906,133.0,131.0,0.0,0.0
Honduras,201906,1.0,3.0,0.0,0.0
Egypt,201906,193.0,117.0,0.0,0.0
Estonia,201906,10.0,29.0,0.0,0.0
Latvia,201906,21.0,13.0,0.0,0.0
Kuwait,201906,7.0,15.0,0.0,0.0
Nepal,201906,23.0,33.0,0.0,0.0
Burkina Faso,201906,5.0,19.0,0.0,0.0
Liberia,201906,0.0,9.0,0.0,0.0
Slovenia,201906,32.0,48.0,0.0,0.0
Ethiopia,201906,60.0,45.0,0.0,0.0
Cameroon,201906,3.0,31.0,0.0,0.0
Uzbekistan,201906,0.0,2.0,0.0,0.0
Bulgaria,201906,20.0,34.0,0.0,0.0
Croatia,201906,33.0,57.0,0.0,0.0
Ukraine,201906,13.0,27.0,0.0,0.0
Czechia,201906,5.0,11.0,0.0,0.0
Pakistan,201906,66.0,156.0,0.0,0.0
Dominica,201906,0.0,2.0,0.0,0.0
Qatar,201906,15.0,53.0,0.0,0.0
Algeria,201906,1.0,19.0,0.0,0.0
Iceland,201906,8.0,29.0,0.0,0.0
Myanmar,201906,0.0,12.0,0.0,0.0
New Caledonia,201906,0.0,3.0,0.0,0.0
Tunisia,201906,24.0,40.0,0.0,0.0
Kyrgyzstan,201906,0.0,1.0,0.0,0.0
Zambia,201906,2.0,15.0,0.0,0.0
Cuba,201906,8.0,16.0,0.0,0.0
Fiji,201906,1.0,4.0,0.0,0.0
French Polynesia,201906,0.0,1.0,0.0,0.0
Ghana,201906,13.0,40.0,0.0,0.0
Philippines,201906,11.0,33.0,0.0,0.0
Grenada,201906,0.0,6.0,0.0,0.0
Ecuador,201906,7.0,35.0,0.0,0.0
Rwanda,201906,2.0,6.0,0.0,0.0
Venezuela,201906,3.0,14.0,0.0,0.0
Kenya,201906,19.0,88.0,0.0,0.0
Niger,201906,0.0,2.0,0.0,0.0
Chad,201906,0.0,2.0,0.0,0.0
Mali,201906,8.0,13.0,0.0,0.0
Afghanistan,201906,1.0,4.0,0.0,0.0
Oman,201906,9.0,17.0,0.0,0.0
North Macedonia,201906,0.0,0.0,0.0,0.0
Botswana,201906,3.0,8.0,0.0,0.0
